Date,Rented Bike Count,Temperature,Humidity,Wind speed,Visibility,Dew point temperature,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day
2018-08-25 02:00:00,708.0,22.9,82,2.1,1829,19.6,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-25 03:00:00,456.0,23.1,80,2.0,1849,19.4,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-25 04:00:00,306.0,23.2,79,1.8,1941,19.3,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-25 05:00:00,232.0,23.3,79,1.7,1592,19.4,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-25 06:00:00,318.0,23.5,79,2.0,1439,19.6,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-25 07:00:00,490.0,23.7,76,1.9,1281,19.2,0.08,0.0,0.0,Summer,No Holiday,Yes
2018-08-25 08:00:00,721.0,24.1,78,2.0,1133,20.0,0.34,0.0,0.0,Summer,No Holiday,Yes
2018-08-25 09:00:00,808.0,25.3,72,2.4,1220,19.8,1.08,0.0,0.0,Summer,No Holiday,Yes
2018-08-25 10:00:00,858.0,26.3,67,3.2,1673,19.6,1.48,0.0,0.0,Summer,No Holiday,Yes
2018-08-25 11:00:00,916.0,28.0,57,3.3,1827,18.6,2.71,0.0,0.0,Summer,No Holiday,Yes
2018-08-25 12:00:00,1070.0,27.9,55,2.9,1922,18.0,1.49,0.0,0.0,Summer,No Holiday,Yes
2018-08-25 13:00:00,1231.0,28.6,54,2.9,1925,18.3,1.85,0.0,0.0,Summer,No Holiday,Yes
2018-08-25 14:00:00,1261.0,29.2,52,3.1,1735,18.3,2.68,0.0,0.0,Summer,No Holiday,Yes
2018-08-25 15:00:00,1516.0,28.1,53,4.5,1953,17.6,1.6,0.0,0.0,Summer,No Holiday,Yes
2018-08-25 16:00:00,1592.0,27.2,58,3.7,1987,18.2,0.99,0.0,0.0,Summer,No Holiday,Yes
2018-08-25 17:00:00,1797.0,26.9,60,2.8,2000,18.4,0.77,0.0,0.0,Summer,No Holiday,Yes
2018-08-25 18:00:00,2080.0,27.1,56,3.0,1987,17.5,0.87,0.0,0.0,Summer,No Holiday,Yes
2018-08-25 19:00:00,2043.0,25.8,62,3.3,2000,17.9,0.27,0.0,0.0,Summer,No Holiday,Yes
2018-08-25 20:00:00,2022.0,24.6,65,2.9,2000,17.5,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-25 21:00:00,1937.0,23.9,71,2.3,2000,18.3,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-25 22:00:00,1717.0,23.4,75,1.6,2000,18.7,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-25 23:00:00,1357.0,22.9,78,1.4,2000,18.8,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-26 00:00:00,1163.0,22.8,78,1.5,2000,18.7,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-26 01:00:00,769.0,22.5,80,0.6,2000,18.8,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-26 02:00:00,600.0,22.1,84,0.6,2000,19.2,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-26 03:00:00,426.0,21.6,85,0.1,1982,18.9,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-26 04:00:00,290.0,21.2,86,0.5,1724,18.7,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-26 05:00:00,188.0,20.7,88,0.6,1100,18.6,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-26 06:00:00,243.0,20.4,88,0.6,1064,18.3,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-26 07:00:00,381.0,20.7,85,0.5,1052,18.0,0.11,0.0,0.0,Summer,No Holiday,Yes
2018-08-26 08:00:00,566.0,22.1,74,1.0,1479,17.2,0.77,0.0,0.0,Summer,No Holiday,Yes
2018-08-26 09:00:00,725.0,24.2,64,1.2,1985,16.9,1.48,0.0,0.0,Summer,No Holiday,Yes
2018-08-26 10:00:00,681.0,26.3,53,1.6,2000,15.9,2.19,0.0,0.0,Summer,No Holiday,Yes
2018-08-26 11:00:00,791.0,28.0,46,1.7,1990,15.2,2.73,0.0,0.0,Summer,No Holiday,Yes
2018-08-26 12:00:00,1070.0,28.9,42,2.0,1975,14.6,2.5,0.0,0.0,Summer,No Holiday,Yes
2018-08-26 13:00:00,657.0,27.8,54,3.5,2000,17.6,1.15,0.0,0.0,Summer,No Holiday,Yes
2018-08-26 14:00:00,417.0,25.8,69,3.6,1309,19.6,0.56,0.1,0.0,Summer,No Holiday,Yes
2018-08-26 15:00:00,782.0,24.3,64,1.8,1931,17.0,0.59,0.0,0.0,Summer,No Holiday,Yes
2018-08-26 16:00:00,1025.0,23.5,56,2.3,2000,14.2,0.5,0.1,0.0,Summer,No Holiday,Yes
2018-08-26 17:00:00,1399.0,23.5,58,1.2,2000,14.7,0.52,0.0,0.0,Summer,No Holiday,Yes
2018-08-26 18:00:00,1479.0,23.4,67,0.6,2000,16.9,0.36,0.0,0.0,Summer,No Holiday,Yes
2018-08-26 19:00:00,1596.0,22.7,69,1.9,2000,16.7,0.08,0.0,0.0,Summer,No Holiday,Yes
2018-08-26 20:00:00,1674.0,22.4,64,0.8,2000,15.2,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-26 21:00:00,1276.0,22.5,65,1.1,2000,15.5,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-26 22:00:00,764.0,21.2,81,1.0,1808,17.8,0.0,1.3,0.0,Summer,No Holiday,Yes
2018-08-26 23:00:00,348.0,20.8,84,0.9,1078,17.9,0.0,0.5,0.0,Summer,No Holiday,Yes
2018-08-27 00:00:00,325.0,20.5,85,1.0,2000,17.8,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-27 01:00:00,61.0,20.5,89,0.5,235,18.6,0.0,1.5,0.0,Summer,No Holiday,Yes
2018-08-27 02:00:00,44.0,20.3,97,0.7,315,19.8,0.0,1.0,0.0,Summer,No Holiday,Yes
2018-08-27 03:00:00,22.0,20.3,97,0.4,200,19.8,0.0,1.5,0.0,Summer,No Holiday,Yes
2018-08-27 04:00:00,27.0,20.5,97,0.1,257,20.0,0.0,3.5,0.0,Summer,No Holiday,Yes
2018-08-27 05:00:00,38.0,20.5,97,0.4,384,20.0,0.0,3.0,0.0,Summer,No Holiday,Yes
2018-08-27 06:00:00,47.0,20.6,98,0.7,626,20.2,0.0,1.0,0.0,Summer,No Holiday,Yes
2018-08-27 07:00:00,103.0,20.8,98,0.5,299,20.4,0.02,2.0,0.0,Summer,No Holiday,Yes
2018-08-27 08:00:00,328.0,21.3,97,1.3,1029,20.7,0.17,0.5,0.0,Summer,No Holiday,Yes
2018-08-27 09:00:00,75.0,21.5,97,0.9,1543,20.9,0.19,0.5,0.0,Summer,No Holiday,Yes
2018-08-27 10:00:00,104.0,21.7,97,1.0,1249,21.1,0.29,2.5,0.0,Summer,No Holiday,Yes
2018-08-27 11:00:00,148.0,22.0,96,1.6,602,21.3,0.36,0.5,0.0,Summer,No Holiday,Yes
2018-08-27 12:00:00,137.0,22.6,90,1.4,1963,20.8,1.02,1.0,0.0,Summer,No Holiday,Yes
2018-08-27 13:00:00,149.0,22.9,92,1.2,459,21.5,1.09,0.5,0.0,Summer,No Holiday,Yes
2018-08-27 14:00:00,231.0,23.3,89,1.5,1435,21.3,1.23,0.5,0.0,Summer,No Holiday,Yes
2018-08-27 15:00:00,580.0,24.4,87,1.5,1153,22.0,1.44,0.0,0.0,Summer,No Holiday,Yes
2018-08-27 16:00:00,886.0,24.7,85,1.2,1143,22.0,0.99,0.0,0.0,Summer,No Holiday,Yes
2018-08-27 17:00:00,1356.0,24.9,82,0.9,2000,21.6,0.67,0.0,0.0,Summer,No Holiday,Yes
2018-08-27 18:00:00,2153.0,24.8,83,0.8,1947,21.7,0.26,0.0,0.0,Summer,No Holiday,Yes
2018-08-27 19:00:00,1615.0,24.7,83,0.4,2000,21.6,0.1,0.0,0.0,Summer,No Holiday,Yes
2018-08-27 20:00:00,1560.0,24.4,85,0.7,2000,21.7,0.01,0.0,0.0,Summer,No Holiday,Yes
2018-08-27 21:00:00,1762.0,23.9,88,0.8,2000,21.7,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-27 22:00:00,1571.0,23.5,88,0.6,2000,21.3,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-27 23:00:00,1113.0,23.6,87,0.6,2000,21.3,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-28 00:00:00,870.0,23.5,88,0.6,2000,21.3,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-28 01:00:00,653.0,23.1,94,0.6,2000,22.0,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-28 02:00:00,482.0,23.2,88,0.6,2000,21.0,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-28 03:00:00,281.0,22.9,93,0.6,2000,21.7,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-28 04:00:00,200.0,22.6,95,0.4,1919,21.7,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-28 05:00:00,218.0,22.5,96,0.3,1605,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-28 06:00:00,581.0,22.5,90,0.6,1149,20.7,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-28 07:00:00,1182.0,22.6,88,0.8,2000,20.5,0.06,0.0,0.0,Summer,No Holiday,Yes
2018-08-28 08:00:00,1841.0,23.4,83,0.8,1998,20.3,0.32,0.0,0.0,Summer,No Holiday,Yes
2018-08-28 09:00:00,865.0,24.2,80,1.2,1708,20.5,0.57,0.0,0.0,Summer,No Holiday,Yes
2018-08-28 10:00:00,670.0,25.4,75,0.7,1995,20.6,0.96,0.0,0.0,Summer,No Holiday,Yes
2018-08-28 11:00:00,411.0,25.9,79,1.7,1900,21.9,0.9,0.0,0.0,Summer,No Holiday,Yes
2018-08-28 12:00:00,25.0,25.2,89,1.4,340,23.2,0.32,2.0,0.0,Summer,No Holiday,Yes
2018-08-28 13:00:00,31.0,24.6,97,0.5,765,24.0,0.1,9.5,0.0,Summer,No Holiday,Yes
2018-08-28 14:00:00,126.0,24.9,97,0.5,766,24.3,0.36,4.0,0.0,Summer,No Holiday,Yes
2018-08-28 15:00:00,122.0,25.2,96,0.6,1754,24.5,0.51,0.5,0.0,Summer,No Holiday,Yes
2018-08-28 16:00:00,60.0,25.0,97,0.7,1181,24.4,0.17,2.5,0.0,Summer,No Holiday,Yes
2018-08-28 17:00:00,39.0,24.8,96,1.8,564,24.1,0.14,2.5,0.0,Summer,No Holiday,Yes
2018-08-28 18:00:00,96.0,24.3,97,0.8,105,23.7,0.01,18.5,0.0,Summer,No Holiday,Yes
2018-08-28 19:00:00,84.0,23.9,98,0.8,1792,23.5,0.0,7.0,0.0,Summer,No Holiday,Yes
2018-08-28 20:00:00,10.0,23.3,97,3.3,183,22.7,0.0,15.5,0.0,Summer,No Holiday,Yes
2018-08-28 21:00:00,122.0,22.9,98,2.1,1146,22.5,0.0,29.5,0.0,Summer,No Holiday,Yes
2018-08-28 22:00:00,64.0,22.9,97,1.3,2000,22.3,0.0,0.5,0.0,Summer,No Holiday,Yes
2018-08-28 23:00:00,59.0,22.8,97,1.0,600,22.2,0.0,3.5,0.0,Summer,No Holiday,Yes
2018-08-29 00:00:00,208.0,22.7,96,0.3,2000,22.0,0.0,1.0,0.0,Summer,No Holiday,Yes
2018-08-29 01:00:00,334.0,22.8,97,0.5,2000,22.2,0.0,0.5,0.0,Summer,No Holiday,Yes
2018-08-29 02:00:00,243.0,24.2,91,3.6,1735,22.6,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-29 03:00:00,171.0,24.5,87,4.3,1985,22.1,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-29 04:00:00,128.0,24.6,86,4.0,1968,22.0,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-29 05:00:00,109.0,24.6,87,3.6,1966,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-29 06:00:00,346.0,24.7,85,3.8,2000,22.0,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-29 07:00:00,862.0,25.0,85,3.0,2000,22.2,0.02,0.0,0.0,Summer,No Holiday,Yes
2018-08-29 08:00:00,1595.0,25.3,83,3.4,1982,22.1,0.14,0.0,0.0,Summer,No Holiday,Yes
2018-08-29 09:00:00,867.0,25.8,79,2.7,1963,21.8,0.3,0.0,0.0,Summer,No Holiday,Yes
2018-08-29 10:00:00,642.0,26.4,78,2.7,2000,22.2,0.44,0.0,0.0,Summer,No Holiday,Yes
2018-08-29 11:00:00,671.0,26.9,74,3.2,2000,21.8,0.45,0.0,0.0,Summer,No Holiday,Yes
2018-08-29 12:00:00,648.0,27.4,72,4.2,1989,21.8,0.54,0.0,0.0,Summer,No Holiday,Yes
2018-08-29 13:00:00,540.0,27.1,75,3.7,1972,22.2,0.28,0.0,0.0,Summer,No Holiday,Yes
2018-08-29 14:00:00,490.0,26.8,77,3.5,1965,22.4,0.11,0.0,0.0,Summer,No Holiday,Yes
2018-08-29 15:00:00,583.0,26.9,77,2.5,1937,22.5,0.26,0.0,0.0,Summer,No Holiday,Yes
2018-08-29 16:00:00,193.0,27.0,76,3.8,1875,22.3,0.21,0.0,0.0,Summer,No Holiday,Yes
2018-08-29 17:00:00,160.0,24.6,93,0.9,1451,23.3,0.0,1.5,0.0,Summer,No Holiday,Yes
2018-08-29 18:00:00,57.0,23.9,96,0.2,991,23.2,0.0,1.5,0.0,Summer,No Holiday,Yes
2018-08-29 19:00:00,24.0,23.5,97,0.3,323,22.9,0.0,6.5,0.0,Summer,No Holiday,Yes
2018-08-29 20:00:00,19.0,23.4,98,0.6,70,23.0,0.0,21.0,0.0,Summer,No Holiday,Yes
2018-08-29 21:00:00,22.0,23.7,98,0.6,410,23.3,0.0,5.5,0.0,Summer,No Holiday,Yes
2018-08-29 22:00:00,74.0,24.3,97,2.1,1028,23.7,0.0,4.5,0.0,Summer,No Holiday,Yes
2018-08-29 23:00:00,198.0,24.2,94,0.9,1808,23.1,0.0,1.0,0.0,Summer,No Holiday,Yes
2018-08-30 00:00:00,214.0,24.7,94,2.8,1270,23.6,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-30 01:00:00,99.0,24.9,92,2.2,1125,23.5,0.0,0.5,0.0,Summer,No Holiday,Yes
2018-08-30 02:00:00,80.0,24.7,96,1.0,337,24.0,0.0,6.5,0.0,Summer,No Holiday,Yes
2018-08-30 03:00:00,81.0,24.1,97,2.5,1989,23.5,0.0,1.5,0.0,Summer,No Holiday,Yes
2018-08-30 04:00:00,42.0,23.9,96,0.4,1797,23.2,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-30 05:00:00,73.0,24.0,97,0.9,1347,23.4,0.0,0.5,0.0,Summer,No Holiday,Yes
2018-08-30 06:00:00,285.0,24.2,96,1.6,1206,23.5,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-30 07:00:00,771.0,24.3,96,1.4,1025,23.6,0.04,0.0,0.0,Summer,No Holiday,Yes
2018-08-30 08:00:00,1330.0,24.6,96,1.0,883,23.9,0.19,0.0,0.0,Summer,No Holiday,Yes
2018-08-30 09:00:00,846.0,25.0,92,1.1,782,23.6,0.39,0.0,0.0,Summer,No Holiday,Yes
2018-08-30 10:00:00,589.0,26.1,81,1.5,860,22.5,1.05,0.0,0.0,Summer,No Holiday,Yes
2018-08-30 11:00:00,716.0,26.2,82,2.6,834,22.8,0.59,0.0,0.0,Summer,No Holiday,Yes
2018-08-30 12:00:00,768.0,27.0,74,2.5,915,21.9,0.94,0.0,0.0,Summer,No Holiday,Yes
2018-08-30 13:00:00,865.0,28.2,66,2.2,1006,21.2,1.81,0.0,0.0,Summer,No Holiday,Yes
2018-08-30 14:00:00,837.0,27.5,66,2.8,989,20.5,0.76,0.0,0.0,Summer,No Holiday,Yes
2018-08-30 15:00:00,982.0,27.2,69,3.5,963,21.0,0.95,0.0,0.0,Summer,No Holiday,Yes
2018-08-30 16:00:00,1142.0,27.6,68,2.1,1038,21.1,1.46,0.0,0.0,Summer,No Holiday,Yes
2018-08-30 17:00:00,1473.0,26.8,73,2.6,916,21.5,0.37,0.0,0.0,Summer,No Holiday,Yes
2018-08-30 18:00:00,1887.0,26.1,72,2.4,1066,20.6,0.19,0.0,0.0,Summer,No Holiday,Yes
2018-08-30 19:00:00,1707.0,25.1,74,2.1,1105,20.1,0.0,0.5,0.0,Summer,No Holiday,Yes
2018-08-30 20:00:00,1685.0,24.9,70,1.2,1377,19.0,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-30 21:00:00,1732.0,24.8,72,1.4,1298,19.4,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-30 22:00:00,1582.0,24.6,71,1.5,1319,18.9,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-30 23:00:00,1173.0,24.3,71,0.8,1549,18.6,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 00:00:00,861.0,23.9,75,1.7,1192,19.1,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 01:00:00,652.0,23.7,77,1.1,1099,19.4,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 02:00:00,381.0,23.4,79,0.4,1045,19.5,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 03:00:00,297.0,23.3,81,1.7,1068,19.8,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 04:00:00,170.0,23.2,83,1.6,1102,20.1,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 05:00:00,217.0,23.1,84,0.5,1022,20.2,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 06:00:00,436.0,22.9,83,0.0,1239,19.8,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 07:00:00,828.0,22.9,83,0.6,1127,19.8,0.01,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 08:00:00,1686.0,23.1,80,0.2,1066,19.4,0.27,0.1,0.0,Summer,No Holiday,Yes
2018-08-31 09:00:00,1049.0,24.1,69,0.9,1662,18.0,0.76,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 10:00:00,794.0,25.5,53,2.3,1843,15.2,1.81,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 11:00:00,868.0,26.7,51,2.7,1925,15.7,2.65,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 12:00:00,982.0,27.8,47,2.9,1905,15.4,2.99,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 13:00:00,965.0,28.7,46,2.6,1815,15.9,3.1,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 14:00:00,987.0,29.3,41,1.9,1928,14.6,3.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 15:00:00,1119.0,30.3,41,2.5,1864,15.5,2.72,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 16:00:00,1404.0,29.7,51,3.0,2000,18.4,2.27,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 17:00:00,1869.0,29.1,49,2.8,1969,17.2,1.57,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 18:00:00,2836.0,28.4,57,2.4,2000,19.0,0.84,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 19:00:00,2372.0,26.5,69,2.3,2000,20.3,0.18,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 20:00:00,1995.0,25.4,74,1.6,2000,20.4,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 21:00:00,1931.0,24.5,78,1.2,2000,20.4,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 22:00:00,1789.0,24.1,80,0.9,1852,20.4,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-08-31 23:00:00,1329.0,23.8,81,0.6,1893,20.3,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-09-01 00:00:00,1075.0,23.2,83,0.5,1887,20.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 01:00:00,975.0,22.7,83,0.1,1940,19.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 02:00:00,785.0,22.0,86,0.4,1703,19.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 03:00:00,514.0,21.6,87,0.3,1579,19.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 04:00:00,338.0,21.2,88,0.9,1183,19.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 05:00:00,260.0,21.1,87,0.6,1116,18.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 06:00:00,362.0,20.9,87,0.7,1198,18.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 07:00:00,511.0,21.1,81,1.0,1738,17.7,0.14,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 08:00:00,812.0,22.3,64,1.7,2000,15.1,0.75,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 09:00:00,925.0,24.1,56,2.1,1956,14.7,1.46,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 10:00:00,861.0,26.0,54,1.5,2000,15.9,2.13,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 11:00:00,981.0,27.6,47,1.2,2000,15.2,2.63,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 12:00:00,1086.0,28.9,46,1.6,1966,16.1,2.96,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 13:00:00,1303.0,29.4,48,1.9,1942,17.2,2.88,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 14:00:00,1371.0,29.7,42,1.4,2000,15.4,2.37,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 15:00:00,1480.0,30.0,45,0.9,2000,16.7,2.1,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 16:00:00,1678.0,30.5,41,1.4,1930,15.7,1.95,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 17:00:00,1845.0,29.6,42,1.3,2000,15.3,0.98,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 18:00:00,1892.0,28.8,46,1.3,2000,16.0,0.58,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 19:00:00,1891.0,27.8,48,1.1,2000,15.7,0.08,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 20:00:00,1440.0,26.9,49,2.1,2000,15.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 21:00:00,1110.0,26.0,52,1.4,2000,15.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 22:00:00,992.0,25.1,53,2.0,2000,14.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-01 23:00:00,1523.0,24.4,54,1.6,2000,14.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 00:00:00,1336.0,23.5,56,1.5,2000,14.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 01:00:00,930.0,22.8,59,1.5,2000,14.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 02:00:00,610.0,22.0,60,1.2,2000,13.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 03:00:00,440.0,21.5,61,1.3,2000,13.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 04:00:00,255.0,21.1,62,1.8,2000,13.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 05:00:00,179.0,20.6,65,1.1,2000,13.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 06:00:00,249.0,20.2,66,1.0,2000,13.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 07:00:00,388.0,20.2,65,1.4,2000,13.4,0.16,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 08:00:00,576.0,21.3,57,1.3,2000,12.4,0.81,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 09:00:00,721.0,23.4,52,1.3,1997,12.9,1.53,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 10:00:00,802.0,25.0,47,1.5,2000,12.8,2.17,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 11:00:00,940.0,26.5,44,1.4,1958,13.2,2.62,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 12:00:00,1075.0,27.5,43,1.4,1959,13.7,2.75,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 13:00:00,1254.0,28.5,42,1.7,1990,14.3,2.94,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 14:00:00,1395.0,29.1,43,1.4,2000,15.2,2.39,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 15:00:00,1550.0,29.3,43,1.5,1958,15.4,2.4,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 16:00:00,1853.0,29.3,44,1.4,1997,15.7,1.32,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 17:00:00,2069.0,28.8,47,2.0,1998,16.3,1.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 18:00:00,2118.0,27.9,52,1.7,2000,17.1,0.2,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 19:00:00,1986.0,27.3,54,1.5,2000,17.1,0.05,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 20:00:00,1838.0,26.9,56,1.6,2000,17.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 21:00:00,1759.0,26.2,62,2.3,2000,18.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 22:00:00,1511.0,25.7,64,1.1,2000,18.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-02 23:00:00,1047.0,25.1,65,2.2,2000,18.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-03 00:00:00,763.0,24.7,67,1.2,2000,18.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-03 01:00:00,524.0,24.5,68,0.5,2000,18.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-03 02:00:00,321.0,24.3,68,1.0,2000,18.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-03 03:00:00,211.0,24.2,70,0.3,2000,18.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-03 04:00:00,153.0,24.0,70,1.2,2000,18.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-03 05:00:00,264.0,23.9,70,1.5,2000,18.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-03 06:00:00,656.0,23.8,71,1.2,2000,18.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-09-03 07:00:00,1287.0,23.9,71,0.4,2000,18.3,0.02,0.0,0.0,Autumn,No Holiday,Yes
2018-09-03 08:00:00,1580.0,24.2,70,1.4,2000,18.3,0.16,0.0,0.0,Autumn,No Holiday,Yes
2018-09-03 09:00:00,719.0,23.6,86,1.2,336,21.1,0.14,2.0,0.0,Autumn,No Holiday,Yes
2018-09-03 10:00:00,434.0,23.3,89,0.7,1716,21.3,0.2,0.5,0.0,Autumn,No Holiday,Yes
2018-09-03 11:00:00,443.0,23.7,86,0.6,1798,21.2,0.31,0.0,0.0,Autumn,No Holiday,Yes
2018-09-03 12:00:00,673.0,23.9,83,1.1,1901,20.8,0.27,0.0,0.0,Autumn,No Holiday,Yes
2018-09-03 13:00:00,731.0,24.9,78,1.5,1910,20.7,0.72,0.0,0.0,Autumn,No Holiday,Yes
2018-09-03 14:00:00,532.0,25.6,77,0.8,1930,21.2,0.78,0.0,0.0,Autumn,No Holiday,Yes
2018-09-03 15:00:00,137.0,25.7,81,0.7,1825,22.1,0.43,0.0,0.0,Autumn,No Holiday,Yes
