timestamp,season,holiday,casual,registered,cnt,temperature_c,humidity_percent,dew_point_c,rainfall_mm,snowfall_cm,wind_speed_ms,solar_radiation_wm2,solar_radiation_mjm2,Functioning Day,visibility_km
2012-07-09 22:00:00,3.0,0.0,35.0,189.0,224.0,24.0,83,20.9,0.0,0.0,1.49,0.0,0.0,Yes,16.0
2012-07-09 23:00:00,3.0,0.0,22.0,109.0,131.0,23.3,89,21.4,0.0,0.0,1.14,0.0,0.0,Yes,16.0
2012-07-10 00:00:00,3.0,0.0,16.0,53.0,69.0,23.3,89,21.4,0.0,0.0,0.81,0.0,0.0,Yes,16.0
2012-07-10 01:00:00,3.0,0.0,0.0,15.0,15.0,23.2,90,21.5,0.0,0.0,0.71,0.0,0.0,Yes,16.0
2012-07-10 02:00:00,3.0,0.0,1.0,15.0,16.0,22.1,94,21.1,0.3,0.0,0.94,0.0,0.0,Yes,16.0
2012-07-10 03:00:00,3.0,0.0,0.0,3.0,3.0,22.2,94,21.2,0.0,0.0,1.55,0.0,0.0,Yes,16.0
2012-07-10 04:00:00,3.0,0.0,0.0,4.0,4.0,21.8,95,21.0,0.0,0.0,1.8,0.0,0.0,Yes,16.0
2012-07-10 05:00:00,3.0,0.0,3.0,39.0,42.0,21.8,95,21.0,0.0,0.0,1.3,0.0,0.0,Yes,16.0
2012-07-10 06:00:00,3.0,0.0,4.0,183.0,187.0,22.6,95,21.7,0.0,0.0,1.36,47.0,0.1692,Yes,16.0
2012-07-10 07:00:00,3.0,0.0,31.0,489.0,520.0,24.5,85,21.8,0.0,0.0,1.08,196.0,0.7056,Yes,16.0
2012-07-10 08:00:00,3.0,0.0,34.0,615.0,649.0,25.8,76,21.2,0.0,0.0,1.28,362.0,1.3032,Yes,16.0
2012-07-10 09:00:00,3.0,0.0,47.0,284.0,331.0,27.1,65,20.0,0.0,0.0,1.39,530.0,1.908,Yes,16.0
2012-07-10 10:00:00,3.0,0.0,56.0,134.0,190.0,28.4,55,18.5,0.0,0.0,1.55,726.0,2.6136,Yes,16.0
2012-07-10 11:00:00,3.0,0.0,92.0,157.0,249.0,28.9,50,17.6,0.0,0.0,1.81,733.0,2.6388,Yes,16.0
2012-07-10 12:00:00,3.0,0.0,69.0,203.0,272.0,29.0,50,17.5,0.0,0.0,2.12,679.0,2.4444,Yes,16.0
2012-07-10 13:00:00,3.0,0.0,77.0,203.0,280.0,29.4,48,17.4,0.0,0.0,2.44,777.0,2.7972,Yes,16.0
2012-07-10 14:00:00,3.0,0.0,71.0,171.0,242.0,29.7,43,15.9,0.0,0.0,2.51,637.0,2.2932,Yes,16.0
2012-07-10 15:00:00,3.0,0.0,77.0,188.0,265.0,29.5,44,16.0,0.0,0.0,2.3,482.0,1.7352,Yes,16.0
2012-07-10 16:00:00,3.0,0.0,89.0,346.0,435.0,29.4,45,16.1,0.0,0.0,2.39,409.0,1.4724,Yes,16.0
2012-07-10 17:00:00,3.0,0.0,103.0,769.0,872.0,28.7,48,16.7,0.0,0.0,2.0,291.0,1.0476,Yes,16.0
2012-07-10 18:00:00,3.0,0.0,70.0,749.0,819.0,28.0,53,17.4,0.0,0.0,1.58,221.0,0.7956,Yes,16.0
2012-07-10 19:00:00,3.0,0.0,55.0,359.0,414.0,27.0,61,19.0,0.0,0.0,1.53,84.0,0.3024,Yes,14.2
2012-07-10 20:00:00,3.0,0.0,9.0,75.0,84.0,26.1,64,18.8,0.0,0.0,1.94,8.0,0.0288,Yes,16.0
2012-07-10 21:00:00,3.0,0.0,7.0,83.0,90.0,25.2,70,19.3,0.0,0.0,1.72,0.0,0.0,Yes,8.7
2012-07-10 22:00:00,3.0,0.0,14.0,125.0,139.0,24.3,76,19.8,0.0,0.0,1.48,0.0,0.0,Yes,16.0
2012-07-10 23:00:00,3.0,0.0,29.0,74.0,103.0,23.5,82,20.3,0.0,0.0,1.26,0.0,0.0,Yes,16.0
2012-07-11 00:00:00,3.0,0.0,6.0,38.0,44.0,23.0,87,20.6,0.0,0.0,1.12,0.0,0.0,Yes,16.0
2012-07-11 01:00:00,3.0,0.0,3.0,11.0,14.0,22.8,87,20.6,0.0,0.0,1.08,0.0,0.0,Yes,16.0
2012-07-11 02:00:00,3.0,0.0,0.0,5.0,5.0,22.1,90,20.4,0.0,0.0,1.39,0.0,0.0,Yes,16.0
2012-07-11 03:00:00,3.0,0.0,0.0,5.0,5.0,21.7,92,20.4,0.0,0.0,1.75,0.0,0.0,Yes,16.0
2012-07-11 04:00:00,3.0,0.0,1.0,6.0,7.0,21.5,93,20.4,0.0,0.0,1.99,0.0,0.0,Yes,16.0
2012-07-11 05:00:00,3.0,0.0,5.0,36.0,41.0,21.3,95,20.4,0.0,0.0,1.62,0.0,0.0,Yes,15.9
2012-07-11 06:00:00,3.0,0.0,17.0,168.0,185.0,22.0,95,21.1,0.0,0.0,1.84,50.0,0.18,Yes,15.8
2012-07-11 07:00:00,3.0,0.0,26.0,471.0,497.0,24.2,84,21.4,0.0,0.0,1.79,188.0,0.6768,Yes,16.0
2012-07-11 08:00:00,3.0,0.0,30.0,644.0,674.0,25.4,74,20.5,0.0,0.0,2.09,378.0,1.3608,Yes,16.0
2012-07-11 09:00:00,3.0,0.0,30.0,298.0,328.0,26.7,64,19.4,0.0,0.0,2.33,530.0,1.908,Yes,16.0
2012-07-11 10:00:00,3.0,0.0,47.0,148.0,195.0,27.8,57,18.4,0.0,0.0,2.4,684.0,2.4624,Yes,16.0
2012-07-11 11:00:00,3.0,0.0,56.0,173.0,229.0,28.6,51,17.5,0.0,0.0,2.52,714.0,2.5704,Yes,16.0
2012-07-11 12:00:00,3.0,0.0,69.0,223.0,292.0,29.2,47,16.9,0.0,0.0,2.69,751.0,2.7036,Yes,16.0
2012-07-11 13:00:00,3.0,0.0,65.0,208.0,273.0,29.7,45,16.4,0.0,0.0,2.92,785.0,2.826,Yes,16.0
2012-07-11 14:00:00,3.0,0.0,66.0,175.0,241.0,29.9,44,16.2,0.0,0.0,2.92,743.0,2.6748,Yes,16.0
2012-07-11 15:00:00,3.0,0.0,56.0,220.0,276.0,29.6,43,15.7,0.0,0.0,2.88,562.0,2.0232,Yes,16.0
2012-07-11 16:00:00,3.0,0.0,53.0,358.0,411.0,29.0,44,15.4,0.0,0.0,2.97,371.0,1.3356,Yes,16.0
2012-07-11 17:00:00,3.0,0.0,90.0,740.0,830.0,28.4,46,15.5,0.0,0.0,2.48,303.0,1.0908,Yes,16.0
2012-07-11 18:00:00,3.0,0.0,79.0,735.0,814.0,27.6,49,16.0,0.0,0.0,2.33,162.0,0.5831999999999999,Yes,16.0
2012-07-11 19:00:00,3.0,0.0,73.0,560.0,633.0,26.6,55,16.8,0.0,0.0,2.06,82.0,0.2952,Yes,16.0
2012-07-11 20:00:00,3.0,0.0,73.0,410.0,483.0,25.5,57,16.4,0.0,0.0,2.01,7.0,0.0252,Yes,16.0
2012-07-11 21:00:00,3.0,0.0,69.0,322.0,391.0,24.5,62,16.7,0.0,0.0,2.42,0.0,0.0,Yes,16.0
2012-07-11 22:00:00,3.0,0.0,41.0,203.0,244.0,23.4,67,17.0,0.0,0.0,2.62,0.0,0.0,Yes,15.9
2012-07-11 23:00:00,3.0,0.0,20.0,132.0,152.0,22.7,72,17.5,0.0,0.0,2.4,0.0,0.0,Yes,16.0
2012-07-12 00:00:00,3.0,0.0,1.0,55.0,56.0,22.1,77,17.9,0.0,0.0,2.19,0.0,0.0,Yes,16.0
2012-07-12 01:00:00,3.0,0.0,0.0,21.0,21.0,21.4,82,18.2,0.0,0.0,2.06,0.0,0.0,Yes,16.0
2012-07-12 02:00:00,3.0,0.0,0.0,9.0,9.0,21.4,89,19.5,0.0,0.0,1.84,0.0,0.0,Yes,16.0
2012-07-12 03:00:00,3.0,0.0,0.0,10.0,10.0,21.2,90,19.5,0.0,0.0,1.63,0.0,0.0,Yes,16.0
2012-07-12 04:00:00,3.0,0.0,0.0,5.0,5.0,20.7,92,19.4,0.0,0.0,1.61,0.0,0.0,Yes,16.0
2012-07-12 05:00:00,3.0,0.0,4.0,40.0,44.0,20.6,93,19.4,0.0,0.0,1.34,0.0,0.0,Yes,16.0
2012-07-12 06:00:00,3.0,0.0,7.0,171.0,178.0,21.3,92,20.0,0.0,0.0,1.26,46.0,0.1656,Yes,16.0
2012-07-12 07:00:00,3.0,0.0,32.0,480.0,512.0,23.4,80,19.7,0.0,0.0,1.33,183.0,0.6587999999999999,Yes,16.0
2012-07-12 08:00:00,3.0,0.0,49.0,653.0,702.0,24.5,72,19.1,0.0,0.0,1.55,368.0,1.3248,Yes,16.0
2012-07-12 09:00:00,3.0,0.0,42.0,285.0,327.0,26.2,60,17.9,0.0,0.0,1.92,587.0,2.1132,Yes,16.0
2012-07-12 10:00:00,3.0,0.0,69.0,145.0,214.0,27.7,49,16.1,0.0,0.0,2.21,739.0,2.6604,Yes,16.0
2012-07-12 11:00:00,3.0,0.0,49.0,166.0,215.0,28.9,43,15.0,0.0,0.0,2.91,855.0,3.078,Yes,16.0
2012-07-12 12:00:00,3.0,0.0,71.0,221.0,292.0,29.5,40,14.4,0.0,0.0,3.1,872.0,3.1392,Yes,16.0
2012-07-12 13:00:00,3.0,0.0,52.0,225.0,277.0,29.7,39,14.3,0.0,0.0,3.05,762.0,2.7432,Yes,16.0
2012-07-12 14:00:00,3.0,0.0,42.0,167.0,209.0,29.7,41,14.9,0.0,0.0,2.78,712.0,2.5632,Yes,16.0
2012-07-12 15:00:00,3.0,0.0,63.0,208.0,271.0,29.7,41,15.1,0.0,0.0,2.72,625.0,2.25,Yes,16.0
2012-07-12 16:00:00,3.0,0.0,69.0,370.0,439.0,29.3,43,15.3,0.0,0.0,2.7,490.0,1.764,Yes,16.0
2012-07-12 17:00:00,3.0,0.0,91.0,704.0,795.0,28.7,45,15.6,0.0,0.0,2.14,341.0,1.2276,Yes,16.0
2012-07-12 18:00:00,3.0,0.0,86.0,739.0,825.0,28.0,48,16.0,0.0,0.0,2.27,210.0,0.756,Yes,16.0
2012-07-12 19:00:00,3.0,0.0,97.0,532.0,629.0,27.1,55,17.1,0.0,0.0,2.19,87.0,0.3132,Yes,16.0
2012-07-12 20:00:00,3.0,0.0,75.0,439.0,514.0,25.9,59,17.1,0.0,0.0,1.75,7.0,0.0252,Yes,16.0
2012-07-12 21:00:00,3.0,0.0,44.0,329.0,373.0,25.0,64,17.6,0.0,0.0,1.75,0.0,0.0,Yes,16.0
2012-07-12 22:00:00,3.0,0.0,56.0,262.0,318.0,24.2,69,18.0,0.0,0.0,1.6,0.0,0.0,Yes,16.0
2012-07-12 23:00:00,3.0,0.0,33.0,178.0,211.0,23.4,74,18.5,0.0,0.0,1.41,0.0,0.0,Yes,16.0
2012-07-13 00:00:00,3.0,0.0,19.0,76.0,95.0,22.6,79,18.7,0.0,0.0,1.22,0.0,0.0,Yes,16.0
2012-07-13 01:00:00,3.0,0.0,17.0,42.0,59.0,22.3,82,19.1,0.0,0.0,1.1,0.0,0.0,Yes,16.0
2012-07-13 02:00:00,3.0,0.0,2.0,15.0,17.0,22.7,82,19.4,0.0,0.0,1.1,0.0,0.0,Yes,16.0
2012-07-13 03:00:00,3.0,0.0,2.0,7.0,9.0,22.8,81,19.4,0.0,0.0,1.12,0.0,0.0,Yes,16.0
2012-07-13 04:00:00,3.0,0.0,0.0,11.0,11.0,23.1,79,19.3,0.0,0.0,0.72,0.0,0.0,Yes,16.0
2012-07-13 05:00:00,3.0,0.0,4.0,30.0,34.0,23.0,81,19.5,0.0,0.0,0.22,0.0,0.0,Yes,16.0
2012-07-13 06:00:00,3.0,0.0,7.0,120.0,127.0,23.0,81,19.5,0.0,0.0,0.8,22.0,0.0791999999999999,Yes,16.0
2012-07-13 07:00:00,3.0,0.0,27.0,353.0,380.0,23.5,79,19.6,0.0,0.0,0.67,78.0,0.2808,Yes,16.0
2012-07-13 08:00:00,3.0,0.0,53.0,660.0,713.0,24.8,70,18.9,0.0,0.0,0.71,172.0,0.6192,Yes,16.0
2012-07-13 09:00:00,3.0,0.0,70.0,344.0,414.0,25.3,66,18.6,0.0,0.0,1.08,159.0,0.5724,Yes,16.0
2012-07-13 10:00:00,3.0,0.0,78.0,190.0,268.0,26.4,61,18.1,0.0,0.0,1.0,274.0,0.9864,Yes,16.0
2012-07-13 11:00:00,3.0,0.0,68.0,220.0,288.0,27.4,55,17.6,0.0,0.0,0.86,393.0,1.4148,Yes,16.0
2012-07-13 12:00:00,3.0,0.0,125.0,254.0,379.0,27.7,53,17.3,0.0,0.0,1.06,320.0,1.152,Yes,16.0
2012-07-13 13:00:00,3.0,0.0,100.0,274.0,374.0,28.1,52,17.3,0.0,0.0,1.49,334.0,1.2024,Yes,16.0
2012-07-13 14:00:00,3.0,0.0,120.0,249.0,369.0,29.7,46,17.0,0.0,0.0,1.58,562.0,2.0232,Yes,16.0
2012-07-13 15:00:00,3.0,0.0,92.0,261.0,353.0,29.5,46,16.7,0.0,0.0,1.75,378.0,1.3608,Yes,16.0
2012-07-13 16:00:00,3.0,0.0,111.0,381.0,492.0,29.1,46,16.5,0.0,0.0,1.89,247.0,0.8892,Yes,16.0
2012-07-13 17:00:00,3.0,0.0,138.0,697.0,835.0,28.6,48,16.7,0.0,0.0,1.32,167.0,0.6012,Yes,16.0
2012-07-13 18:00:00,3.0,0.0,108.0,523.0,631.0,27.9,52,17.1,0.0,0.0,1.2,71.0,0.2556,Yes,16.0
2012-07-13 19:00:00,3.0,0.0,103.0,385.0,488.0,27.0,58,17.9,0.0,0.0,1.06,21.0,0.0756,Yes,16.0
2012-07-13 20:00:00,3.0,0.0,95.0,294.0,389.0,26.0,62,18.1,0.0,0.0,1.2,2.0,0.0072,Yes,16.0
2012-07-13 21:00:00,3.0,0.0,76.0,223.0,299.0,25.2,68,18.9,0.0,0.0,0.58,0.0,0.0,Yes,16.0
2012-07-13 22:00:00,3.0,0.0,59.0,204.0,263.0,25.1,66,18.4,0.0,0.0,0.85,0.0,0.0,Yes,16.0
2012-07-13 23:00:00,3.0,0.0,37.0,175.0,212.0,24.5,69,18.5,0.0,0.0,0.63,0.0,0.0,Yes,16.0
2012-07-14 00:00:00,3.0,0.0,35.0,156.0,191.0,24.2,71,18.6,0.0,0.0,0.45,0.0,0.0,Yes,16.0
2012-07-14 01:00:00,3.0,0.0,13.0,105.0,118.0,24.1,71,18.6,0.0,0.0,0.86,0.0,0.0,Yes,16.0
2012-07-14 02:00:00,3.0,0.0,10.0,91.0,101.0,22.8,78,18.8,0.0,0.0,1.53,0.0,0.0,Yes,16.0
2012-07-14 03:00:00,3.0,0.0,9.0,31.0,40.0,22.8,72,17.4,0.0,0.0,1.97,0.0,0.0,Yes,16.0
2012-07-14 04:00:00,3.0,0.0,3.0,6.0,9.0,22.3,69,16.4,0.0,0.0,1.52,0.0,0.0,Yes,16.0
2012-07-14 05:00:00,3.0,0.0,0.0,5.0,5.0,22.0,77,17.7,0.0,0.0,1.08,0.0,0.0,Yes,13.3
2012-07-14 06:00:00,3.0,0.0,6.0,29.0,35.0,22.1,72,16.9,0.3,0.0,1.53,24.0,0.0864,Yes,16.0
2012-07-14 07:00:00,3.0,0.0,7.0,41.0,48.0,21.4,72,16.0,0.8,0.0,2.02,90.0,0.324,Yes,16.0
2012-07-14 08:00:00,3.0,0.0,33.0,118.0,151.0,21.2,76,16.8,1.2,0.0,2.43,188.0,0.6768,Yes,16.0
2012-07-14 09:00:00,3.0,0.0,82.0,200.0,282.0,22.1,73,17.1,0.1,0.0,2.51,356.0,1.2816,Yes,16.0
2012-07-14 10:00:00,3.0,0.0,123.0,278.0,401.0,24.2,67,17.8,0.0,0.0,2.2,531.0,1.9116,Yes,16.0
2012-07-14 11:00:00,3.0,0.0,143.0,296.0,439.0,26.1,64,18.8,0.0,0.0,1.62,638.0,2.2967999999999997,Yes,16.0
2012-07-14 12:00:00,3.0,0.0,181.0,318.0,499.0,27.2,65,20.0,0.0,0.0,1.68,595.0,2.142,Yes,16.0
2012-07-14 13:00:00,3.0,0.0,219.0,372.0,591.0,28.2,63,20.6,0.0,0.0,1.62,681.0,2.4516,Yes,16.0
2012-07-14 14:00:00,3.0,0.0,269.0,363.0,632.0,28.4,65,21.2,0.0,0.0,1.82,344.0,1.2384,Yes,16.0
2012-07-14 15:00:00,3.0,0.0,243.0,317.0,560.0,29.2,64,21.6,0.0,0.0,2.24,458.0,1.6488,Yes,16.0
2012-07-14 16:00:00,3.0,0.0,226.0,340.0,566.0,29.7,63,22.0,0.0,0.0,2.28,519.0,1.8684,Yes,16.0
2012-07-14 17:00:00,3.0,0.0,199.0,259.0,458.0,29.3,65,22.1,0.0,0.0,1.92,318.0,1.1448,Yes,16.0
2012-07-14 18:00:00,3.0,0.0,108.0,243.0,351.0,28.0,71,22.2,0.3,0.0,1.4,161.0,0.5796,Yes,16.0
2012-07-14 19:00:00,3.0,0.0,156.0,275.0,431.0,26.8,78,22.6,0.6,0.0,2.12,54.0,0.1944,Yes,16.0
2012-07-14 20:00:00,3.0,0.0,101.0,255.0,356.0,24.4,89,22.5,3.1,0.0,2.22,4.0,0.0144,Yes,16.0
2012-07-14 21:00:00,3.0,0.0,69.0,200.0,269.0,23.4,94,22.4,1.7,0.0,2.5,0.0,0.0,Yes,16.0
2012-07-14 22:00:00,3.0,0.0,65.0,160.0,225.0,23.4,94,22.5,0.0,0.0,1.9,0.0,0.0,Yes,16.0
2012-07-14 23:00:00,3.0,0.0,55.0,156.0,211.0,23.3,95,22.5,0.0,0.0,2.1,0.0,0.0,Yes,16.0
2012-07-15 00:00:00,3.0,0.0,40.0,147.0,187.0,23.2,96,22.6,0.0,0.0,2.2,0.0,0.0,Yes,16.0
2012-07-15 01:00:00,3.0,0.0,49.0,119.0,168.0,23.1,98,22.7,0.0,0.0,2.1,0.0,0.0,Yes,16.0
2012-07-15 02:00:00,3.0,0.0,29.0,86.0,115.0,23.4,96,22.8,0.0,0.0,2.26,0.0,0.0,Yes,16.0
2012-07-15 03:00:00,3.0,0.0,15.0,42.0,57.0,23.3,97,22.8,0.0,0.0,2.31,0.0,0.0,Yes,16.0
2012-07-15 04:00:00,3.0,0.0,8.0,11.0,19.0,23.3,97,22.8,0.0,0.0,2.28,0.0,0.0,Yes,16.0
2012-07-15 05:00:00,3.0,0.0,2.0,7.0,9.0,23.2,98,22.8,0.0,0.0,1.49,0.0,0.0,Yes,16.0
2012-07-15 06:00:00,3.0,0.0,6.0,9.0,15.0,23.6,96,23.0,0.0,0.0,2.5,42.0,0.1512,Yes,16.0
2012-07-15 07:00:00,3.0,0.0,17.0,30.0,47.0,25.0,88,22.9,0.0,0.0,2.82,163.0,0.5868,Yes,16.0
2012-07-15 08:00:00,3.0,0.0,37.0,96.0,133.0,26.4,82,23.1,0.0,0.0,2.53,322.0,1.1592,Yes,16.0
2012-07-15 09:00:00,3.0,0.0,58.0,163.0,221.0,28.1,75,23.1,0.0,0.0,2.26,449.0,1.6164,Yes,16.0
2012-07-15 10:00:00,3.0,0.0,141.0,241.0,382.0,29.3,70,23.2,0.1,0.0,2.12,557.0,2.0052,Yes,16.0
2012-07-15 11:00:00,3.0,0.0,170.0,281.0,451.0,30.3,67,23.5,0.2,0.0,2.04,722.0,2.5991999999999997,Yes,16.0
2012-07-15 12:00:00,3.0,0.0,153.0,336.0,489.0,30.9,64,23.3,0.1,0.0,1.68,693.0,2.4948,Yes,16.0
2012-07-15 13:00:00,3.0,0.0,171.0,309.0,480.0,32.2,59,23.2,0.0,0.0,1.79,835.0,3.006,Yes,16.0
2012-07-15 14:00:00,3.0,0.0,162.0,314.0,476.0,31.1,62,23.0,0.0,0.0,1.89,545.0,1.962,Yes,16.0
2012-07-15 15:00:00,3.0,0.0,182.0,307.0,489.0,31.6,57,22.1,0.0,0.0,2.15,520.0,1.872,Yes,16.0
2012-07-15 16:00:00,3.0,0.0,152.0,343.0,495.0,31.3,57,21.8,0.0,0.0,2.02,388.0,1.3968,Yes,16.0
2012-07-15 17:00:00,3.0,0.0,122.0,314.0,436.0,29.0,68,22.5,1.5,0.0,2.14,227.0,0.8171999999999999,Yes,16.0
2012-07-15 18:00:00,3.0,0.0,84.0,228.0,312.0,27.6,75,22.8,0.2,0.0,1.79,104.0,0.3744,Yes,15.8
2012-07-15 19:00:00,3.0,0.0,109.0,203.0,312.0,26.8,82,23.4,0.4,0.0,1.57,58.0,0.2087999999999999,Yes,14.2
2012-07-15 20:00:00,3.0,0.0,95.0,199.0,294.0,26.0,86,23.4,0.0,0.0,1.77,5.0,0.018,Yes,16.0
2012-07-15 21:00:00,3.0,0.0,59.0,164.0,223.0,25.1,91,23.5,0.0,0.0,2.28,0.0,0.0,Yes,16.0
2012-07-15 22:00:00,3.0,0.0,34.0,96.0,130.0,24.7,93,23.5,0.0,0.0,2.38,0.0,0.0,Yes,16.0
2012-07-15 23:00:00,3.0,0.0,25.0,66.0,91.0,24.5,94,23.5,0.0,0.0,2.4,0.0,0.0,Yes,16.0
2012-07-16 00:00:00,3.0,0.0,11.0,32.0,43.0,24.3,95,23.5,0.0,0.0,2.24,0.0,0.0,Yes,16.0
2012-07-16 01:00:00,3.0,0.0,1.0,10.0,11.0,24.1,96,23.4,0.0,0.0,2.3,0.0,0.0,Yes,16.0
2012-07-16 02:00:00,3.0,0.0,4.0,11.0,15.0,24.0,96,23.3,0.0,0.0,2.35,0.0,0.0,Yes,16.0
2012-07-16 03:00:00,3.0,0.0,2.0,4.0,6.0,23.9,94,22.8,0.0,0.0,2.57,0.0,0.0,Yes,16.0
2012-07-16 04:00:00,3.0,0.0,1.0,11.0,12.0,23.7,91,22.2,0.0,0.0,2.69,0.0,0.0,Yes,16.0
2012-07-16 05:00:00,3.0,0.0,10.0,40.0,50.0,23.3,90,21.6,0.0,0.0,2.12,0.0,0.0,Yes,16.0
2012-07-16 06:00:00,3.0,0.0,8.0,132.0,140.0,23.4,90,21.7,0.0,0.0,2.1,44.0,0.1583999999999999,Yes,16.0
2012-07-16 07:00:00,3.0,0.0,24.0,459.0,483.0,24.7,86,22.1,0.0,0.0,2.0,185.0,0.666,Yes,16.0
2012-07-16 08:00:00,3.0,0.0,48.0,619.0,667.0,26.3,78,22.2,0.0,0.0,2.32,361.0,1.2996,Yes,16.0
2012-07-16 09:00:00,3.0,0.0,51.0,297.0,348.0,28.1,71,22.3,0.0,0.0,2.95,547.0,1.9692,Yes,16.0
2012-07-16 10:00:00,3.0,0.0,69.0,117.0,186.0,29.8,64,22.3,0.0,0.0,2.28,690.0,2.484,Yes,16.0
2012-07-16 11:00:00,3.0,0.0,57.0,125.0,182.0,31.5,56,21.6,0.0,0.0,2.04,815.0,2.9339999999999997,Yes,16.0
2012-07-16 12:00:00,3.0,0.0,79.0,158.0,237.0,32.6,52,21.5,0.0,0.0,2.3,858.0,3.0888,Yes,16.0
2012-07-16 13:00:00,3.0,0.0,63.0,176.0,239.0,33.1,50,21.3,0.0,0.0,2.65,718.0,2.5848,Yes,16.0
2012-07-16 14:00:00,3.0,0.0,53.0,159.0,212.0,33.0,51,21.6,0.0,0.0,3.01,652.0,2.3472,Yes,15.6
2012-07-16 15:00:00,3.0,0.0,61.0,176.0,237.0,30.3,62,22.2,1.8,0.0,2.69,475.0,1.71,Yes,16.0
2012-07-16 16:00:00,3.0,0.0,77.0,309.0,386.0,31.2,59,22.2,0.1,0.0,2.06,487.0,1.7532,Yes,15.8
2012-07-16 17:00:00,3.0,0.0,86.0,669.0,755.0,31.9,56,21.9,0.0,0.0,1.3,332.0,1.1952,Yes,16.0
2012-07-16 18:00:00,3.0,0.0,97.0,697.0,794.0,31.7,57,22.1,0.0,0.0,0.71,232.0,0.8351999999999999,Yes,16.0
2012-07-16 19:00:00,3.0,0.0,92.0,503.0,595.0,30.5,65,23.1,0.0,0.0,0.45,90.0,0.324,Yes,16.0
2012-07-16 20:00:00,3.0,0.0,66.0,388.0,454.0,28.8,69,22.6,0.0,0.0,1.13,7.0,0.0252,Yes,16.0
2012-07-16 21:00:00,3.0,0.0,45.0,283.0,328.0,27.8,75,22.9,0.0,0.0,1.49,0.0,0.0,Yes,16.0
2012-07-16 22:00:00,3.0,0.0,56.0,228.0,284.0,27.0,79,23.1,0.0,0.0,1.43,0.0,0.0,Yes,16.0
2012-07-16 23:00:00,3.0,0.0,27.0,139.0,166.0,26.4,82,23.1,0.0,0.0,1.6,0.0,0.0,Yes,16.0
2012-07-17 00:00:00,3.0,0.0,10.0,43.0,53.0,25.6,85,22.9,0.0,0.0,1.62,0.0,0.0,Yes,16.0
2012-07-17 01:00:00,3.0,0.0,4.0,21.0,25.0,25.0,85,22.4,0.0,0.0,1.58,0.0,0.0,Yes,14.1
2012-07-17 02:00:00,3.0,0.0,1.0,6.0,7.0,24.1,87,21.7,0.0,0.0,1.61,0.0,0.0,Yes,15.9
2012-07-17 03:00:00,3.0,0.0,0.0,3.0,3.0,23.5,85,20.8,0.0,0.0,1.84,0.0,0.0,Yes,15.9
2012-07-17 04:00:00,3.0,0.0,0.0,7.0,7.0,23.0,83,20.1,0.0,0.0,1.84,0.0,0.0,Yes,15.9
2012-07-17 05:00:00,3.0,0.0,7.0,31.0,38.0,22.7,83,19.7,0.0,0.0,1.55,0.0,0.0,Yes,16.0
2012-07-17 06:00:00,3.0,0.0,16.0,197.0,213.0,23.5,82,20.2,0.0,0.0,2.01,48.0,0.1728,Yes,15.9
2012-07-17 07:00:00,3.0,0.0,26.0,500.0,526.0,26.8,67,20.2,0.0,0.0,1.82,200.0,0.72,Yes,15.9
2012-07-17 08:00:00,3.0,0.0,43.0,618.0,661.0,29.2,59,20.5,0.0,0.0,2.02,385.0,1.386,Yes,14.2
2012-07-17 09:00:00,3.0,0.0,32.0,288.0,320.0,31.2,52,20.3,0.0,0.0,2.38,568.0,2.0448,Yes,16.0
2012-07-17 10:00:00,3.0,0.0,37.0,122.0,159.0,32.9,45,19.3,0.0,0.0,2.38,725.0,2.61,Yes,16.0
2012-07-17 11:00:00,3.0,0.0,60.0,146.0,206.0,34.3,39,18.3,0.0,0.0,2.01,848.0,3.0528,Yes,16.0
2012-07-17 12:00:00,3.0,0.0,80.0,174.0,254.0,35.4,35,17.6,0.0,0.0,2.01,918.0,3.3047999999999997,Yes,16.0
2012-07-17 13:00:00,3.0,0.0,53.0,168.0,221.0,36.2,33,17.2,0.0,0.0,1.8,931.0,3.3516,Yes,16.0
2012-07-17 14:00:00,3.0,0.0,54.0,160.0,214.0,35.9,35,18.0,0.0,0.0,2.21,762.0,2.7432,Yes,16.0
2012-07-17 15:00:00,3.0,0.0,57.0,187.0,244.0,36.4,34,17.8,0.0,0.0,2.78,680.0,2.448,Yes,16.0
2012-07-17 16:00:00,3.0,0.0,64.0,317.0,381.0,36.1,34,17.8,0.0,0.0,3.22,504.0,1.8144,Yes,16.0
2012-07-17 17:00:00,3.0,0.0,95.0,675.0,770.0,35.6,35,17.8,0.0,0.0,2.64,382.0,1.3752,Yes,16.0
2012-07-17 18:00:00,3.0,0.0,60.0,712.0,772.0,34.5,38,18.2,0.0,0.0,2.48,242.0,0.8712,Yes,16.0
2012-07-17 19:00:00,3.0,0.0,69.0,478.0,547.0,32.7,45,19.1,0.0,0.0,2.2,96.0,0.3456,Yes,16.0
2012-07-17 20:00:00,3.0,0.0,52.0,375.0,427.0,31.0,47,18.3,0.0,0.0,2.44,8.0,0.0288,Yes,16.0
2012-07-17 21:00:00,3.0,0.0,50.0,283.0,333.0,29.8,52,18.9,0.0,0.0,2.51,0.0,0.0,Yes,16.0
2012-07-17 22:00:00,3.0,0.0,29.0,215.0,244.0,29.0,57,19.7,0.0,0.0,2.51,0.0,0.0,Yes,16.0
